split,class_label,filename,extension,size_bytes,relative_path
Train,nevus,ISIC_0027668.jpg,.jpg,321848,Train\nevus\ISIC_0027668.jpg
Train,nevus,ISIC_0027802.jpg,.jpg,229911,Train\nevus\ISIC_0027802.jpg
Train,actinic keratosis,ISIC_0027802.jpg,.jpg,229911,Train\actinic keratosis\ISIC_0027802.jpg
Train,actinic keratosis,ISIC_0027829.jpg,.jpg,222294,Train\actinic keratosis\ISIC_0027829.jpg
Train,nevus,ISIC_0027829.jpg,.jpg,222294,Train\nevus\ISIC_0027829.jpg
Train,actinic keratosis,ISIC_0027884.jpg,.jpg,241430,Train\actinic keratosis\ISIC_0027884.jpg
Train,nevus,ISIC_0027884.jpg,.jpg,241430,Train\nevus\ISIC_0027884.jpg
Train,actinic keratosis,ISIC_0027896.jpg,.jpg,291117,Train\actinic keratosis\ISIC_0027896.jpg
Train,nevus,ISIC_0027896.jpg,.jpg,291117,Train\nevus\ISIC_0027896.jpg
Train,actinic keratosis,ISIC_0027950.jpg,.jpg,166916,Train\actinic keratosis\ISIC_0027950.jpg
Train,nevus,ISIC_0027950.jpg,.jpg,166916,Train\nevus\ISIC_0027950.jpg
Train,nevus,ISIC_0027958.jpg,.jpg,304406,Train\nevus\ISIC_0027958.jpg
Train,actinic keratosis,ISIC_0027958.jpg,.jpg,304406,Train\actinic keratosis\ISIC_0027958.jpg
Train,actinic keratosis,ISIC_0028063.jpg,.jpg,265530,Train\actinic keratosis\ISIC_0028063.jpg
Train,nevus,ISIC_0028063.jpg,.jpg,265530,Train\nevus\ISIC_0028063.jpg
Train,nevus,ISIC_0028076.jpg,.jpg,256847,Train\nevus\ISIC_0028076.jpg
Train,actinic keratosis,ISIC_0028076.jpg,.jpg,256847,Train\actinic keratosis\ISIC_0028076.jpg
Train,actinic keratosis,ISIC_0028190.jpg,.jpg,252138,Train\actinic keratosis\ISIC_0028190.jpg
Train,nevus,ISIC_0028190.jpg,.jpg,252138,Train\nevus\ISIC_0028190.jpg
Train,actinic keratosis,ISIC_0028314.jpg,.jpg,277914,Train\actinic keratosis\ISIC_0028314.jpg
Train,nevus,ISIC_0028314.jpg,.jpg,277914,Train\nevus\ISIC_0028314.jpg
Train,actinic keratosis,ISIC_0028370.jpg,.jpg,276804,Train\actinic keratosis\ISIC_0028370.jpg
Train,nevus,ISIC_0028370.jpg,.jpg,276804,Train\nevus\ISIC_0028370.jpg
Train,nevus,ISIC_0028393.jpg,.jpg,137807,Train\nevus\ISIC_0028393.jpg
Train,actinic keratosis,ISIC_0028393.jpg,.jpg,137807,Train\actinic keratosis\ISIC_0028393.jpg
Train,actinic keratosis,ISIC_0028517.jpg,.jpg,291607,Train\actinic keratosis\ISIC_0028517.jpg
Train,nevus,ISIC_0028517.jpg,.jpg,291607,Train\nevus\ISIC_0028517.jpg
Train,actinic keratosis,ISIC_0028558.jpg,.jpg,202086,Train\actinic keratosis\ISIC_0028558.jpg
Train,nevus,ISIC_0028558.jpg,.jpg,202086,Train\nevus\ISIC_0028558.jpg
Train,nevus,ISIC_0028820.jpg,.jpg,264410,Train\nevus\ISIC_0028820.jpg
Train,actinic keratosis,ISIC_0028820.jpg,.jpg,264410,Train\actinic keratosis\ISIC_0028820.jpg
Train,actinic keratosis,ISIC_0028854.jpg,.jpg,277851,Train\actinic keratosis\ISIC_0028854.jpg
Train,nevus,ISIC_0028854.jpg,.jpg,277851,Train\nevus\ISIC_0028854.jpg
Train,nevus,ISIC_0028941.jpg,.jpg,344641,Train\nevus\ISIC_0028941.jpg
Train,actinic keratosis,ISIC_0028941.jpg,.jpg,344641,Train\actinic keratosis\ISIC_0028941.jpg
Train,nevus,ISIC_0028990.jpg,.jpg,272750,Train\nevus\ISIC_0028990.jpg
Train,actinic keratosis,ISIC_0028990.jpg,.jpg,272750,Train\actinic keratosis\ISIC_0028990.jpg
Train,nevus,ISIC_0029025.jpg,.jpg,265155,Train\nevus\ISIC_0029025.jpg
Train,actinic keratosis,ISIC_0029025.jpg,.jpg,265155,Train\actinic keratosis\ISIC_0029025.jpg
Train,nevus,ISIC_0029041.jpg,.jpg,284761,Train\nevus\ISIC_0029041.jpg
Train,actinic keratosis,ISIC_0029041.jpg,.jpg,284761,Train\actinic keratosis\ISIC_0029041.jpg
Train,nevus,ISIC_0029133.jpg,.jpg,299092,Train\nevus\ISIC_0029133.jpg
Train,actinic keratosis,ISIC_0029133.jpg,.jpg,299092,Train\actinic keratosis\ISIC_0029133.jpg
Train,actinic keratosis,ISIC_0029141.jpg,.jpg,236726,Train\actinic keratosis\ISIC_0029141.jpg
Train,nevus,ISIC_0029141.jpg,.jpg,236726,Train\nevus\ISIC_0029141.jpg
Train,actinic keratosis,ISIC_0029210.jpg,.jpg,272519,Train\actinic keratosis\ISIC_0029210.jpg
Train,nevus,ISIC_0029210.jpg,.jpg,272519,Train\nevus\ISIC_0029210.jpg
Train,nevus,ISIC_0029309.jpg,.jpg,151314,Train\nevus\ISIC_0029309.jpg
Train,actinic keratosis,ISIC_0029309.jpg,.jpg,151314,Train\actinic keratosis\ISIC_0029309.jpg
Train,nevus,ISIC_0029460.jpg,.jpg,303601,Train\nevus\ISIC_0029460.jpg
Train,actinic keratosis,ISIC_0029460.jpg,.jpg,303601,Train\actinic keratosis\ISIC_0029460.jpg
