split,class_label,filename,extension,size_bytes,relative_path
Train,dermatofibroma,ISIC_0032138.jpg,.jpg,237475,Train\dermatofibroma\ISIC_0032138.jpg
Train,dermatofibroma,ISIC_0032247.jpg,.jpg,241392,Train\dermatofibroma\ISIC_0032247.jpg
Train,dermatofibroma,ISIC_0032468.jpg,.jpg,293279,Train\dermatofibroma\ISIC_0032468.jpg
Train,dermatofibroma,ISIC_0032613.jpg,.jpg,332003,Train\dermatofibroma\ISIC_0032613.jpg
Train,dermatofibroma,ISIC_0032642.jpg,.jpg,286294,Train\dermatofibroma\ISIC_0032642.jpg
Train,dermatofibroma,ISIC_0032941.jpg,.jpg,281965,Train\dermatofibroma\ISIC_0032941.jpg
Train,dermatofibroma,ISIC_0033005.jpg,.jpg,345068,Train\dermatofibroma\ISIC_0033005.jpg
Train,dermatofibroma,ISIC_0033554.jpg,.jpg,271465,Train\dermatofibroma\ISIC_0033554.jpg
Train,dermatofibroma,ISIC_0033626.jpg,.jpg,271845,Train\dermatofibroma\ISIC_0033626.jpg
Train,dermatofibroma,ISIC_0033675.jpg,.jpg,288500,Train\dermatofibroma\ISIC_0033675.jpg
Train,dermatofibroma,ISIC_0033695.jpg,.jpg,339893,Train\dermatofibroma\ISIC_0033695.jpg
Train,dermatofibroma,ISIC_0033780.jpg,.jpg,287052,Train\dermatofibroma\ISIC_0033780.jpg
Train,dermatofibroma,ISIC_0033790.jpg,.jpg,287111,Train\dermatofibroma\ISIC_0033790.jpg
Train,dermatofibroma,ISIC_0033808.jpg,.jpg,303390,Train\dermatofibroma\ISIC_0033808.jpg
Train,dermatofibroma,ISIC_0033810.jpg,.jpg,275568,Train\dermatofibroma\ISIC_0033810.jpg
Train,dermatofibroma,ISIC_0033847.jpg,.jpg,288050,Train\dermatofibroma\ISIC_0033847.jpg
Train,dermatofibroma,ISIC_0033860.jpg,.jpg,308859,Train\dermatofibroma\ISIC_0033860.jpg
Train,dermatofibroma,ISIC_0033891.jpg,.jpg,281035,Train\dermatofibroma\ISIC_0033891.jpg
Train,dermatofibroma,ISIC_0034135.jpg,.jpg,279340,Train\dermatofibroma\ISIC_0034135.jpg
Train,melanoma,ISIC_0000139.jpg,.jpg,939158,Train\melanoma\ISIC_0000139.jpg
Train,melanoma,ISIC_0000141.jpg,.jpg,1233699,Train\melanoma\ISIC_0000141.jpg
Train,melanoma,ISIC_0000142.jpg,.jpg,1347154,Train\melanoma\ISIC_0000142.jpg
Train,melanoma,ISIC_0000143.jpg,.jpg,814116,Train\melanoma\ISIC_0000143.jpg
Train,melanoma,ISIC_0000144.jpg,.jpg,1129222,Train\melanoma\ISIC_0000144.jpg
Train,melanoma,ISIC_0000145.jpg,.jpg,1140837,Train\melanoma\ISIC_0000145.jpg
Train,melanoma,ISIC_0000146.jpg,.jpg,1244183,Train\melanoma\ISIC_0000146.jpg
Train,melanoma,ISIC_0000147.jpg,.jpg,1348756,Train\melanoma\ISIC_0000147.jpg
Train,melanoma,ISIC_0000148.jpg,.jpg,1083093,Train\melanoma\ISIC_0000148.jpg
Train,melanoma,ISIC_0000149.jpg,.jpg,1057866,Train\melanoma\ISIC_0000149.jpg
Train,melanoma,ISIC_0000150.jpg,.jpg,1502812,Train\melanoma\ISIC_0000150.jpg
Train,melanoma,ISIC_0000151.jpg,.jpg,1245540,Train\melanoma\ISIC_0000151.jpg
Train,melanoma,ISIC_0000152.jpg,.jpg,776462,Train\melanoma\ISIC_0000152.jpg
Train,melanoma,ISIC_0000153.jpg,.jpg,779855,Train\melanoma\ISIC_0000153.jpg
Train,melanoma,ISIC_0000154.jpg,.jpg,1151876,Train\melanoma\ISIC_0000154.jpg
Train,melanoma,ISIC_0000155.jpg,.jpg,1019483,Train\melanoma\ISIC_0000155.jpg
Train,melanoma,ISIC_0000156.jpg,.jpg,1511663,Train\melanoma\ISIC_0000156.jpg
Train,melanoma,ISIC_0000157.jpg,.jpg,42848,Train\melanoma\ISIC_0000157.jpg
Train,melanoma,ISIC_0000158.jpg,.jpg,33273,Train\melanoma\ISIC_0000158.jpg
Train,melanoma,ISIC_0000159.jpg,.jpg,49099,Train\melanoma\ISIC_0000159.jpg
Train,melanoma,ISIC_0000160.jpg,.jpg,39033,Train\melanoma\ISIC_0000160.jpg
Train,melanoma,ISIC_0000161.jpg,.jpg,64167,Train\melanoma\ISIC_0000161.jpg
Train,melanoma,ISIC_0000162.jpg,.jpg,47673,Train\melanoma\ISIC_0000162.jpg
Train,melanoma,ISIC_0000163.jpg,.jpg,48880,Train\melanoma\ISIC_0000163.jpg
Train,melanoma,ISIC_0000164.jpg,.jpg,63155,Train\melanoma\ISIC_0000164.jpg
Train,melanoma,ISIC_0000165.jpg,.jpg,45179,Train\melanoma\ISIC_0000165.jpg
Train,melanoma,ISIC_0000166.jpg,.jpg,31287,Train\melanoma\ISIC_0000166.jpg
Train,melanoma,ISIC_0000167.jpg,.jpg,70573,Train\melanoma\ISIC_0000167.jpg
Train,melanoma,ISIC_0000168.jpg,.jpg,50295,Train\melanoma\ISIC_0000168.jpg
Train,melanoma,ISIC_0000169.jpg,.jpg,35345,Train\melanoma\ISIC_0000169.jpg
Train,melanoma,ISIC_0000170.jpg,.jpg,33046,Train\melanoma\ISIC_0000170.jpg
Train,melanoma,ISIC_0000171.jpg,.jpg,57433,Train\melanoma\ISIC_0000171.jpg
Train,melanoma,ISIC_0000172.jpg,.jpg,51250,Train\melanoma\ISIC_0000172.jpg
Train,melanoma,ISIC_0000173.jpg,.jpg,48760,Train\melanoma\ISIC_0000173.jpg
Train,melanoma,ISIC_0000174.jpg,.jpg,62717,Train\melanoma\ISIC_0000174.jpg
Train,melanoma,ISIC_0000175.jpg,.jpg,40094,Train\melanoma\ISIC_0000175.jpg
Train,melanoma,ISIC_0000176.jpg,.jpg,78915,Train\melanoma\ISIC_0000176.jpg
Train,melanoma,ISIC_0000278.jpg,.jpg,194905,Train\melanoma\ISIC_0000278.jpg
Train,melanoma,ISIC_0000279.jpg,.jpg,221479,Train\melanoma\ISIC_0000279.jpg
Train,melanoma,ISIC_0000280.jpg,.jpg,221479,Train\melanoma\ISIC_0000280.jpg
Train,melanoma,ISIC_0000285.jpg,.jpg,208328,Train\melanoma\ISIC_0000285.jpg
Train,melanoma,ISIC_0000288.jpg,.jpg,199942,Train\melanoma\ISIC_0000288.jpg
Train,melanoma,ISIC_0000289.jpg,.jpg,230223,Train\melanoma\ISIC_0000289.jpg
Train,melanoma,ISIC_0000291.jpg,.jpg,169530,Train\melanoma\ISIC_0000291.jpg
Train,melanoma,ISIC_0000292.jpg,.jpg,205274,Train\melanoma\ISIC_0000292.jpg
Train,melanoma,ISIC_0000293.jpg,.jpg,220803,Train\melanoma\ISIC_0000293.jpg
Train,melanoma,ISIC_0000294.jpg,.jpg,179490,Train\melanoma\ISIC_0000294.jpg
Train,melanoma,ISIC_0000295.jpg,.jpg,329519,Train\melanoma\ISIC_0000295.jpg
Train,melanoma,ISIC_0000296.jpg,.jpg,309421,Train\melanoma\ISIC_0000296.jpg
Train,melanoma,ISIC_0000297.jpg,.jpg,322155,Train\melanoma\ISIC_0000297.jpg
Train,melanoma,ISIC_0000298.jpg,.jpg,340922,Train\melanoma\ISIC_0000298.jpg
Train,melanoma,ISIC_0000299.jpg,.jpg,336242,Train\melanoma\ISIC_0000299.jpg
Train,melanoma,ISIC_0000300.jpg,.jpg,332659,Train\melanoma\ISIC_0000300.jpg
Train,melanoma,ISIC_0000301.jpg,.jpg,324946,Train\melanoma\ISIC_0000301.jpg
Train,melanoma,ISIC_0000302.jpg,.jpg,325816,Train\melanoma\ISIC_0000302.jpg
Train,melanoma,ISIC_0000303.jpg,.jpg,340070,Train\melanoma\ISIC_0000303.jpg
Train,melanoma,ISIC_0000304.jpg,.jpg,322283,Train\melanoma\ISIC_0000304.jpg
Train,melanoma,ISIC_0000305.jpg,.jpg,304628,Train\melanoma\ISIC_0000305.jpg
Train,melanoma,ISIC_0000306.jpg,.jpg,325902,Train\melanoma\ISIC_0000306.jpg
Train,melanoma,ISIC_0000307.jpg,.jpg,340733,Train\melanoma\ISIC_0000307.jpg
Train,melanoma,ISIC_0000308.jpg,.jpg,319568,Train\melanoma\ISIC_0000308.jpg
Train,melanoma,ISIC_0000309.jpg,.jpg,370498,Train\melanoma\ISIC_0000309.jpg
Train,melanoma,ISIC_0000310.jpg,.jpg,340803,Train\melanoma\ISIC_0000310.jpg
Train,melanoma,ISIC_0000311.jpg,.jpg,330321,Train\melanoma\ISIC_0000311.jpg
Train,melanoma,ISIC_0000312.jpg,.jpg,340445,Train\melanoma\ISIC_0000312.jpg
Train,melanoma,ISIC_0000313.jpg,.jpg,325582,Train\melanoma\ISIC_0000313.jpg
Train,melanoma,ISIC_0000314.jpg,.jpg,309903,Train\melanoma\ISIC_0000314.jpg
Train,melanoma,ISIC_0000390.jpg,.jpg,558666,Train\melanoma\ISIC_0000390.jpg
Train,melanoma,ISIC_0000393.jpg,.jpg,579353,Train\melanoma\ISIC_0000393.jpg
Train,melanoma,ISIC_0000394.jpg,.jpg,545220,Train\melanoma\ISIC_0000394.jpg
Train,melanoma,ISIC_0000395.jpg,.jpg,618104,Train\melanoma\ISIC_0000395.jpg
Train,melanoma,ISIC_0000398.jpg,.jpg,161767,Train\melanoma\ISIC_0000398.jpg
Train,melanoma,ISIC_0000399.jpg,.jpg,601025,Train\melanoma\ISIC_0000399.jpg
Train,melanoma,ISIC_0000400.jpg,.jpg,633421,Train\melanoma\ISIC_0000400.jpg
Train,melanoma,ISIC_0000401.jpg,.jpg,864680,Train\melanoma\ISIC_0000401.jpg
Train,melanoma,ISIC_0000402.jpg,.jpg,817899,Train\melanoma\ISIC_0000402.jpg
Train,melanoma,ISIC_0000404.jpg,.jpg,861965,Train\melanoma\ISIC_0000404.jpg
Train,melanoma,ISIC_0000405.jpg,.jpg,737520,Train\melanoma\ISIC_0000405.jpg
Train,melanoma,ISIC_0000406.jpg,.jpg,663470,Train\melanoma\ISIC_0000406.jpg
Train,melanoma,ISIC_0000410.jpg,.jpg,394296,Train\melanoma\ISIC_0000410.jpg
Train,melanoma,ISIC_0000411.jpg,.jpg,461156,Train\melanoma\ISIC_0000411.jpg
Train,melanoma,ISIC_0000412.jpg,.jpg,553544,Train\melanoma\ISIC_0000412.jpg
Train,melanoma,ISIC_0000413.jpg,.jpg,611661,Train\melanoma\ISIC_0000413.jpg
Train,melanoma,ISIC_0000414.jpg,.jpg,334046,Train\melanoma\ISIC_0000414.jpg
Train,melanoma,ISIC_0000415.jpg,.jpg,720964,Train\melanoma\ISIC_0000415.jpg
Train,melanoma,ISIC_0000417.jpg,.jpg,754010,Train\melanoma\ISIC_0000417.jpg
Train,melanoma,ISIC_0000420.jpg,.jpg,760171,Train\melanoma\ISIC_0000420.jpg
Train,melanoma,ISIC_0000428.jpg,.jpg,780117,Train\melanoma\ISIC_0000428.jpg
Train,melanoma,ISIC_0000432.jpg,.jpg,880949,Train\melanoma\ISIC_0000432.jpg
Train,melanoma,ISIC_0000434.jpg,.jpg,621833,Train\melanoma\ISIC_0000434.jpg
Train,melanoma,ISIC_0000440.jpg,.jpg,1209104,Train\melanoma\ISIC_0000440.jpg
Train,melanoma,ISIC_0000441.jpg,.jpg,573439,Train\melanoma\ISIC_0000441.jpg
Train,melanoma,ISIC_0000444.jpg,.jpg,909754,Train\melanoma\ISIC_0000444.jpg
Train,melanoma,ISIC_0000445.jpg,.jpg,827344,Train\melanoma\ISIC_0000445.jpg
Train,melanoma,ISIC_0000446.jpg,.jpg,926534,Train\melanoma\ISIC_0000446.jpg
Train,melanoma,ISIC_0000450.jpg,.jpg,961375,Train\melanoma\ISIC_0000450.jpg
Train,melanoma,ISIC_0000459.jpg,.jpg,2568570,Train\melanoma\ISIC_0000459.jpg
Train,melanoma,ISIC_0000462.jpg,.jpg,441881,Train\melanoma\ISIC_0000462.jpg
Train,melanoma,ISIC_0000463.jpg,.jpg,2329498,Train\melanoma\ISIC_0000463.jpg
Train,melanoma,ISIC_0000466.jpg,.jpg,340462,Train\melanoma\ISIC_0000466.jpg
Train,melanoma,ISIC_0000469.jpg,.jpg,445168,Train\melanoma\ISIC_0000469.jpg
Train,melanoma,ISIC_0000482.jpg,.jpg,457418,Train\melanoma\ISIC_0000482.jpg
Train,melanoma,ISIC_0000484.jpg,.jpg,344200,Train\melanoma\ISIC_0000484.jpg
Train,melanoma,ISIC_0000487.jpg,.jpg,426254,Train\melanoma\ISIC_0000487.jpg
Train,melanoma,ISIC_0000502.jpg,.jpg,468529,Train\melanoma\ISIC_0000502.jpg
Train,melanoma,ISIC_0000511.jpg,.jpg,364235,Train\melanoma\ISIC_0000511.jpg
Train,melanoma,ISIC_0000513.jpg,.jpg,346334,Train\melanoma\ISIC_0000513.jpg
Train,melanoma,ISIC_0000516.jpg,.jpg,453640,Train\melanoma\ISIC_0000516.jpg
Train,melanoma,ISIC_0000517.jpg,.jpg,367995,Train\melanoma\ISIC_0000517.jpg
Train,melanoma,ISIC_0000518.jpg,.jpg,476110,Train\melanoma\ISIC_0000518.jpg
Train,melanoma,ISIC_0000519.jpg,.jpg,945705,Train\melanoma\ISIC_0000519.jpg
Train,melanoma,ISIC_0000520.jpg,.jpg,1027529,Train\melanoma\ISIC_0000520.jpg
Train,melanoma,ISIC_0000521.jpg,.jpg,820097,Train\melanoma\ISIC_0000521.jpg
Train,melanoma,ISIC_0000522.jpg,.jpg,337001,Train\melanoma\ISIC_0000522.jpg
Train,melanoma,ISIC_0000526.jpg,.jpg,1602738,Train\melanoma\ISIC_0000526.jpg
Train,melanoma,ISIC_0000531.jpg,.jpg,464569,Train\melanoma\ISIC_0000531.jpg
Train,melanoma,ISIC_0000533.jpg,.jpg,350465,Train\melanoma\ISIC_0000533.jpg
Train,melanoma,ISIC_0000547.jpg,.jpg,37823,Train\melanoma\ISIC_0000547.jpg
Train,melanoma,ISIC_0000548.jpg,.jpg,24727,Train\melanoma\ISIC_0000548.jpg
Train,melanoma,ISIC_0000549.jpg,.jpg,41959,Train\melanoma\ISIC_0000549.jpg
Train,melanoma,ISIC_0000550.jpg,.jpg,48122,Train\melanoma\ISIC_0000550.jpg
Train,melanoma,ISIC_0000551.jpg,.jpg,26081,Train\melanoma\ISIC_0000551.jpg
Train,melanoma,ISIC_0000552.jpg,.jpg,225305,Train\melanoma\ISIC_0000552.jpg
Train,melanoma,ISIC_0000553.jpg,.jpg,44068,Train\melanoma\ISIC_0000553.jpg
Train,melanoma,ISIC_0000554.jpg,.jpg,41984,Train\melanoma\ISIC_0000554.jpg
Train,melanoma,ISIC_0000555.jpg,.jpg,41590,Train\melanoma\ISIC_0000555.jpg
Train,melanoma,ISIC_0001101.jpg,.jpg,286460,Train\melanoma\ISIC_0001101.jpg
Train,melanoma,ISIC_0001102.jpg,.jpg,315963,Train\melanoma\ISIC_0001102.jpg
Train,melanoma,ISIC_0001103.jpg,.jpg,742525,Train\melanoma\ISIC_0001103.jpg
Train,melanoma,ISIC_0001105.jpg,.jpg,302481,Train\melanoma\ISIC_0001105.jpg
Train,melanoma,ISIC_0001106.jpg,.jpg,458815,Train\melanoma\ISIC_0001106.jpg
Train,melanoma,ISIC_0001108.jpg,.jpg,633882,Train\melanoma\ISIC_0001108.jpg
Train,melanoma,ISIC_0001110.jpg,.jpg,439747,Train\melanoma\ISIC_0001110.jpg
Train,melanoma,ISIC_0001112.jpg,.jpg,1457209,Train\melanoma\ISIC_0001112.jpg
Train,melanoma,ISIC_0001116.jpg,.jpg,1015241,Train\melanoma\ISIC_0001116.jpg
Train,melanoma,ISIC_0001118.jpg,.jpg,628657,Train\melanoma\ISIC_0001118.jpg
Train,melanoma,ISIC_0001119.jpg,.jpg,483967,Train\melanoma\ISIC_0001119.jpg
Train,melanoma,ISIC_0001121.jpg,.jpg,262298,Train\melanoma\ISIC_0001121.jpg
Train,melanoma,ISIC_0001124.jpg,.jpg,430741,Train\melanoma\ISIC_0001124.jpg
Train,melanoma,ISIC_0001125.jpg,.jpg,703566,Train\melanoma\ISIC_0001125.jpg
Train,melanoma,ISIC_0001126.jpg,.jpg,352940,Train\melanoma\ISIC_0001126.jpg
Train,melanoma,ISIC_0001127.jpg,.jpg,359888,Train\melanoma\ISIC_0001127.jpg
Train,melanoma,ISIC_0001128.jpg,.jpg,389640,Train\melanoma\ISIC_0001128.jpg
Train,melanoma,ISIC_0001132.jpg,.jpg,423706,Train\melanoma\ISIC_0001132.jpg
Train,melanoma,ISIC_0001134.jpg,.jpg,381313,Train\melanoma\ISIC_0001134.jpg
Train,melanoma,ISIC_0001135.jpg,.jpg,354786,Train\melanoma\ISIC_0001135.jpg
Train,melanoma,ISIC_0001137.jpg,.jpg,290135,Train\melanoma\ISIC_0001137.jpg
Train,melanoma,ISIC_0001138.jpg,.jpg,303241,Train\melanoma\ISIC_0001138.jpg
Train,melanoma,ISIC_0001140.jpg,.jpg,263495,Train\melanoma\ISIC_0001140.jpg
Train,melanoma,ISIC_0001141.jpg,.jpg,303341,Train\melanoma\ISIC_0001141.jpg
Train,melanoma,ISIC_0001142.jpg,.jpg,275059,Train\melanoma\ISIC_0001142.jpg
Train,melanoma,ISIC_0001143.jpg,.jpg,655676,Train\melanoma\ISIC_0001143.jpg
Train,melanoma,ISIC_0001148.jpg,.jpg,419394,Train\melanoma\ISIC_0001148.jpg
Train,melanoma,ISIC_0001151.jpg,.jpg,297771,Train\melanoma\ISIC_0001151.jpg
Train,melanoma,ISIC_0001152.jpg,.jpg,164774,Train\melanoma\ISIC_0001152.jpg
Train,melanoma,ISIC_0001154.jpg,.jpg,970329,Train\melanoma\ISIC_0001154.jpg
Train,melanoma,ISIC_0001157.jpg,.jpg,272916,Train\melanoma\ISIC_0001157.jpg
Train,melanoma,ISIC_0009868.jpg,.jpg,159833,Train\melanoma\ISIC_0009868.jpg
Train,melanoma,ISIC_0009882.jpg,.jpg,45387,Train\melanoma\ISIC_0009882.jpg
Train,melanoma,ISIC_0009886.jpg,.jpg,200210,Train\melanoma\ISIC_0009886.jpg
Train,melanoma,ISIC_0009890.jpg,.jpg,163894,Train\melanoma\ISIC_0009890.jpg
Train,melanoma,ISIC_0009897.jpg,.jpg,59314,Train\melanoma\ISIC_0009897.jpg
Train,melanoma,ISIC_0009898.jpg,.jpg,63753,Train\melanoma\ISIC_0009898.jpg
Train,melanoma,ISIC_0009905.jpg,.jpg,180838,Train\melanoma\ISIC_0009905.jpg
Train,melanoma,ISIC_0009908.jpg,.jpg,225167,Train\melanoma\ISIC_0009908.jpg
Train,melanoma,ISIC_0009910.jpg,.jpg,220348,Train\melanoma\ISIC_0009910.jpg
Train,melanoma,ISIC_0009913.jpg,.jpg,204740,Train\melanoma\ISIC_0009913.jpg
Train,melanoma,ISIC_0009916.jpg,.jpg,166449,Train\melanoma\ISIC_0009916.jpg
Train,melanoma,ISIC_0009918.jpg,.jpg,231746,Train\melanoma\ISIC_0009918.jpg
Train,melanoma,ISIC_0009927.jpg,.jpg,189030,Train\melanoma\ISIC_0009927.jpg
Train,melanoma,ISIC_0009934.jpg,.jpg,156454,Train\melanoma\ISIC_0009934.jpg
Train,melanoma,ISIC_0009950.jpg,.jpg,191744,Train\melanoma\ISIC_0009950.jpg
Train,melanoma,ISIC_0009955.jpg,.jpg,180695,Train\melanoma\ISIC_0009955.jpg
Train,melanoma,ISIC_0009960.jpg,.jpg,147613,Train\melanoma\ISIC_0009960.jpg
Train,melanoma,ISIC_0009971.jpg,.jpg,145718,Train\melanoma\ISIC_0009971.jpg
Train,melanoma,ISIC_0009984.jpg,.jpg,253980,Train\melanoma\ISIC_0009984.jpg
Train,melanoma,ISIC_0009989.jpg,.jpg,84823,Train\melanoma\ISIC_0009989.jpg
Train,melanoma,ISIC_0009992.jpg,.jpg,259365,Train\melanoma\ISIC_0009992.jpg
Train,melanoma,ISIC_0009993.jpg,.jpg,47595,Train\melanoma\ISIC_0009993.jpg
Train,melanoma,ISIC_0010000.jpg,.jpg,190674,Train\melanoma\ISIC_0010000.jpg
Train,melanoma,ISIC_0010007.jpg,.jpg,183661,Train\melanoma\ISIC_0010007.jpg
Train,melanoma,ISIC_0010011.jpg,.jpg,150614,Train\melanoma\ISIC_0010011.jpg
Train,melanoma,ISIC_0010016.jpg,.jpg,206370,Train\melanoma\ISIC_0010016.jpg
Train,melanoma,ISIC_0010023.jpg,.jpg,200005,Train\melanoma\ISIC_0010023.jpg
Train,melanoma,ISIC_0010024.jpg,.jpg,145665,Train\melanoma\ISIC_0010024.jpg
Train,melanoma,ISIC_0010029.jpg,.jpg,176006,Train\melanoma\ISIC_0010029.jpg
Train,melanoma,ISIC_0010034.jpg,.jpg,152527,Train\melanoma\ISIC_0010034.jpg
Train,melanoma,ISIC_0010036.jpg,.jpg,218014,Train\melanoma\ISIC_0010036.jpg
Train,melanoma,ISIC_0010039.jpg,.jpg,232026,Train\melanoma\ISIC_0010039.jpg
Train,melanoma,ISIC_0010049.jpg,.jpg,170548,Train\melanoma\ISIC_0010049.jpg
Train,melanoma,ISIC_0010050.jpg,.jpg,167666,Train\melanoma\ISIC_0010050.jpg
Train,melanoma,ISIC_0010054.jpg,.jpg,184185,Train\melanoma\ISIC_0010054.jpg
Train,melanoma,ISIC_0010056.jpg,.jpg,149131,Train\melanoma\ISIC_0010056.jpg
Train,melanoma,ISIC_0010067.jpg,.jpg,161998,Train\melanoma\ISIC_0010067.jpg
Train,melanoma,ISIC_0010080.jpg,.jpg,180728,Train\melanoma\ISIC_0010080.jpg
Train,melanoma,ISIC_0010081.jpg,.jpg,217892,Train\melanoma\ISIC_0010081.jpg
Train,melanoma,ISIC_0010089.jpg,.jpg,142758,Train\melanoma\ISIC_0010089.jpg
Train,melanoma,ISIC_0010094.jpg,.jpg,192411,Train\melanoma\ISIC_0010094.jpg
Train,melanoma,ISIC_0010106.jpg,.jpg,212583,Train\melanoma\ISIC_0010106.jpg
Train,melanoma,ISIC_0010119.jpg,.jpg,170149,Train\melanoma\ISIC_0010119.jpg
Train,melanoma,ISIC_0010120.jpg,.jpg,193880,Train\melanoma\ISIC_0010120.jpg
Train,melanoma,ISIC_0010131.jpg,.jpg,179526,Train\melanoma\ISIC_0010131.jpg
Train,melanoma,ISIC_0010137.jpg,.jpg,197111,Train\melanoma\ISIC_0010137.jpg
Train,melanoma,ISIC_0010140.jpg,.jpg,191752,Train\melanoma\ISIC_0010140.jpg
Train,melanoma,ISIC_0010143.jpg,.jpg,215890,Train\melanoma\ISIC_0010143.jpg
Train,melanoma,ISIC_0010145.jpg,.jpg,395954,Train\melanoma\ISIC_0010145.jpg
Train,melanoma,ISIC_0010148.jpg,.jpg,178165,Train\melanoma\ISIC_0010148.jpg
Train,melanoma,ISIC_0010156.jpg,.jpg,170628,Train\melanoma\ISIC_0010156.jpg
Train,melanoma,ISIC_0010162.jpg,.jpg,183872,Train\melanoma\ISIC_0010162.jpg
Train,melanoma,ISIC_0010164.jpg,.jpg,161263,Train\melanoma\ISIC_0010164.jpg
Train,melanoma,ISIC_0010165.jpg,.jpg,125010,Train\melanoma\ISIC_0010165.jpg
Train,melanoma,ISIC_0010171.jpg,.jpg,175296,Train\melanoma\ISIC_0010171.jpg
Train,melanoma,ISIC_0010174.jpg,.jpg,175545,Train\melanoma\ISIC_0010174.jpg
Train,melanoma,ISIC_0010175.jpg,.jpg,190645,Train\melanoma\ISIC_0010175.jpg
Train,melanoma,ISIC_0010189.jpg,.jpg,219543,Train\melanoma\ISIC_0010189.jpg
Train,melanoma,ISIC_0010194.jpg,.jpg,220198,Train\melanoma\ISIC_0010194.jpg
Train,melanoma,ISIC_0010207.jpg,.jpg,219653,Train\melanoma\ISIC_0010207.jpg
Train,melanoma,ISIC_0010208.jpg,.jpg,177818,Train\melanoma\ISIC_0010208.jpg
Train,melanoma,ISIC_0010209.jpg,.jpg,256850,Train\melanoma\ISIC_0010209.jpg
Train,melanoma,ISIC_0010210.jpg,.jpg,217098,Train\melanoma\ISIC_0010210.jpg
Train,melanoma,ISIC_0010217.jpg,.jpg,290756,Train\melanoma\ISIC_0010217.jpg
Train,melanoma,ISIC_0010225.jpg,.jpg,205399,Train\melanoma\ISIC_0010225.jpg
Train,melanoma,ISIC_0010231.jpg,.jpg,216140,Train\melanoma\ISIC_0010231.jpg
Train,melanoma,ISIC_0010235.jpg,.jpg,149828,Train\melanoma\ISIC_0010235.jpg
Train,melanoma,ISIC_0010240.jpg,.jpg,218614,Train\melanoma\ISIC_0010240.jpg
Train,melanoma,ISIC_0010241.jpg,.jpg,143791,Train\melanoma\ISIC_0010241.jpg
Train,melanoma,ISIC_0010245.jpg,.jpg,148709,Train\melanoma\ISIC_0010245.jpg
Train,melanoma,ISIC_0010251.jpg,.jpg,189363,Train\melanoma\ISIC_0010251.jpg
Train,melanoma,ISIC_0010265.jpg,.jpg,190251,Train\melanoma\ISIC_0010265.jpg
Train,melanoma,ISIC_0010267.jpg,.jpg,72921,Train\melanoma\ISIC_0010267.jpg
Train,melanoma,ISIC_0010271.jpg,.jpg,167801,Train\melanoma\ISIC_0010271.jpg
Train,melanoma,ISIC_0010278.jpg,.jpg,69787,Train\melanoma\ISIC_0010278.jpg
Train,melanoma,ISIC_0010280.jpg,.jpg,181949,Train\melanoma\ISIC_0010280.jpg
Train,melanoma,ISIC_0010283.jpg,.jpg,153470,Train\melanoma\ISIC_0010283.jpg
Train,melanoma,ISIC_0010288.jpg,.jpg,207509,Train\melanoma\ISIC_0010288.jpg
Train,melanoma,ISIC_0010289.jpg,.jpg,220153,Train\melanoma\ISIC_0010289.jpg
Train,melanoma,ISIC_0010295.jpg,.jpg,182528,Train\melanoma\ISIC_0010295.jpg
Train,melanoma,ISIC_0010299.jpg,.jpg,147318,Train\melanoma\ISIC_0010299.jpg
Train,melanoma,ISIC_0010302.jpg,.jpg,214867,Train\melanoma\ISIC_0010302.jpg
Train,melanoma,ISIC_0010313.jpg,.jpg,122527,Train\melanoma\ISIC_0010313.jpg
Train,melanoma,ISIC_0010319.jpg,.jpg,160196,Train\melanoma\ISIC_0010319.jpg
Train,melanoma,ISIC_0010321.jpg,.jpg,139381,Train\melanoma\ISIC_0010321.jpg
Train,melanoma,ISIC_0010322.jpg,.jpg,192401,Train\melanoma\ISIC_0010322.jpg
Train,melanoma,ISIC_0010329.jpg,.jpg,202419,Train\melanoma\ISIC_0010329.jpg
Train,melanoma,ISIC_0010349.jpg,.jpg,253312,Train\melanoma\ISIC_0010349.jpg
Train,melanoma,ISIC_0010350.jpg,.jpg,184135,Train\melanoma\ISIC_0010350.jpg
Train,melanoma,ISIC_0010355.jpg,.jpg,190985,Train\melanoma\ISIC_0010355.jpg
Train,melanoma,ISIC_0010358.jpg,.jpg,209133,Train\melanoma\ISIC_0010358.jpg
Train,melanoma,ISIC_0010359.jpg,.jpg,228712,Train\melanoma\ISIC_0010359.jpg
Train,melanoma,ISIC_0010360.jpg,.jpg,192056,Train\melanoma\ISIC_0010360.jpg
Train,melanoma,ISIC_0010364.jpg,.jpg,203101,Train\melanoma\ISIC_0010364.jpg
Train,melanoma,ISIC_0010366.jpg,.jpg,56959,Train\melanoma\ISIC_0010366.jpg
Train,melanoma,ISIC_0010372.jpg,.jpg,178580,Train\melanoma\ISIC_0010372.jpg
Train,melanoma,ISIC_0010376.jpg,.jpg,242200,Train\melanoma\ISIC_0010376.jpg
Train,melanoma,ISIC_0010379.jpg,.jpg,217104,Train\melanoma\ISIC_0010379.jpg
Train,melanoma,ISIC_0010380.jpg,.jpg,215443,Train\melanoma\ISIC_0010380.jpg
Train,melanoma,ISIC_0010385.jpg,.jpg,213836,Train\melanoma\ISIC_0010385.jpg
