relative_path,status,error_message,width,height,mode
imgs_part_1\PAT_338_709_306.png,OK,,167,167,RGBA
imgs_part_1\PAT_338_710_319.png,OK,,532,532,RGB
imgs_part_1\PAT_338_710_93.png,OK,,310,311,RGBA
imgs_part_1\PAT_340_714_314.png,OK,,1054,1054,RGBA
imgs_part_1\PAT_340_714_68.png,OK,,2110,2111,RGBA
imgs_part_1\PAT_341_715_180.png,OK,,865,865,RGBA
imgs_part_1\PAT_342_716_316.png,OK,,771,771,RGBA
imgs_part_1\PAT_342_716_845.png,OK,,772,771,RGBA
imgs_part_1\PAT_343_717_927.png,OK,,860,860,RGBA
imgs_part_1\PAT_344_718_206.png,OK,,376,376,RGBA
imgs_part_1\PAT_345_719_815.png,OK,,307,307,RGBA
imgs_part_1\PAT_346_720_265.png,OK,,964,963,RGBA
imgs_part_1\PAT_349_724_133.png,OK,,988,987,RGBA
imgs_part_1\PAT_349_724_750.png,OK,,689,689,RGBA
imgs_part_1\PAT_34_47_108.png,OK,,669,670,RGBA
imgs_part_1\PAT_351_728_683.png,OK,,566,566,RGBA
imgs_part_1\PAT_352_729_947.png,OK,,1250,1250,RGB
imgs_part_1\PAT_354_1814_153.png,OK,,780,780,RGB
imgs_part_1\PAT_354_1814_619.png,OK,,650,650,RGB
imgs_part_1\PAT_354_1814_726.png,OK,,972,972,RGB
imgs_part_1\PAT_354_1817_500.png,OK,,1071,1071,RGB
imgs_part_1\PAT_354_731_155.png,OK,,695,696,RGBA
imgs_part_1\PAT_355_732_102.png,OK,,600,600,RGBA
imgs_part_1\PAT_355_732_625.png,OK,,757,757,RGB
imgs_part_1\PAT_356_4511_960.png,OK,,1963,1963,RGB
imgs_part_1\PAT_356_735_568.png,OK,,922,922,RGB
imgs_part_1\PAT_356_736_188.png,OK,,371,371,RGBA
imgs_part_1\PAT_357_737_77.png,OK,,521,521,RGBA
imgs_part_1\PAT_358_738_837.png,OK,,947,946,RGBA
imgs_part_1\PAT_359_1596_68.png,OK,,1157,1158,RGBA
imgs_part_1\PAT_359_4450_86.png,OK,,1500,1500,RGB
imgs_part_1\PAT_359_740_46.png,OK,,501,501,RGB
imgs_part_1\PAT_359_741_966.png,OK,,582,582,RGB
imgs_part_1\PAT_359_741_973.png,OK,,1058,1059,RGBA
imgs_part_1\PAT_35_48_43.png,OK,,474,475,RGBA
imgs_part_1\PAT_360_742_768.png,OK,,278,278,RGBA
imgs_part_1\PAT_360_742_782.png,OK,,1383,1383,RGB
imgs_part_1\PAT_361_1567_487.png,OK,,605,605,RGBA
imgs_part_1\PAT_361_1568_456.png,OK,,644,644,RGBA
imgs_part_1\PAT_361_743_82.png,OK,,2112,2112,RGB
imgs_part_1\PAT_362_744_283.png,OK,,740,740,RGB
imgs_part_1\PAT_363_745_516.png,OK,,461,461,RGBA
imgs_part_1\PAT_363_746_18.png,OK,,587,587,RGBA
imgs_part_1\PAT_364_748_278.png,OK,,227,227,RGBA
imgs_part_1\PAT_364_749_377.png,OK,,313,313,RGBA
imgs_part_1\PAT_365_750_854.png,OK,,1414,1414,RGBA
imgs_part_1\PAT_365_751_709.png,OK,,743,743,RGBA
imgs_part_1\PAT_366_2448_563.png,OK,,1666,1666,RGB
imgs_part_1\PAT_366_752_782.png,OK,,1311,1310,RGBA
imgs_part_1\PAT_367_753_130.png,OK,,250,250,RGBA
imgs_part_1\PAT_368_1652_525.png,OK,,582,582,RGBA
imgs_part_1\PAT_368_1652_733.png,OK,,1297,1297,RGB
imgs_part_1\PAT_368_2427_803.png,OK,,1220,1220,RGB
imgs_part_1\PAT_369_755_391.png,OK,,1027,1026,RGBA
imgs_part_1\PAT_369_755_733.png,OK,,465,465,RGB
imgs_part_1\PAT_369_756_130.png,OK,,588,587,RGBA
imgs_part_1\PAT_36_49_935.png,OK,,369,369,RGBA
imgs_part_1\PAT_36_50_14.png,OK,,833,833,RGBA
imgs_part_1\PAT_370_2558_175.png,OK,,1691,1691,RGB
imgs_part_1\PAT_370_2558_573.png,OK,,1699,1699,RGB
imgs_part_1\PAT_370_758_322.png,OK,,234,234,RGBA
imgs_part_1\PAT_372_760_267.png,OK,,970,970,RGB
imgs_part_1\PAT_372_760_355.png,OK,,834,834,RGBA
imgs_part_1\PAT_373_2598_235.png,OK,,1111,1111,RGB
imgs_part_1\PAT_373_2598_514.png,OK,,956,956,RGB
imgs_part_1\PAT_373_761_708.png,OK,,1026,1026,RGB
imgs_part_1\PAT_374_762_794.png,OK,,819,819,RGB
imgs_part_1\PAT_375_763_732.png,OK,,240,240,RGB
imgs_part_1\PAT_375_763_980.png,OK,,383,383,RGBA
imgs_part_1\PAT_375_764_705.png,OK,,284,284,RGBA
imgs_part_1\PAT_377_1580_429.png,OK,,401,401,RGBA
imgs_part_1\PAT_377_1580_534.png,OK,,562,562,RGBA
imgs_part_1\PAT_377_768_643.png,OK,,1156,1156,RGBA
imgs_part_1\PAT_378_769_36.png,OK,,542,542,RGBA
imgs_part_1\PAT_378_770_302.png,OK,,877,876,RGBA
imgs_part_1\PAT_379_1531_17.png,OK,,1869,1868,RGBA
imgs_part_1\PAT_379_4405_969.png,OK,,1846,1846,RGB
imgs_part_1\PAT_380_1540_432.png,OK,,1599,1599,RGBA
imgs_part_1\PAT_380_1540_525.png,OK,,640,640,RGB
imgs_part_1\PAT_380_1540_959.png,OK,,2323,2323,RGB
imgs_part_1\PAT_380_773_362.png,OK,,2323,2323,RGB
imgs_part_1\PAT_380_773_542.png,OK,,1724,1724,RGBA
imgs_part_1\PAT_380_774_185.png,OK,,587,587,RGBA
imgs_part_1\PAT_381_775_253.png,OK,,684,684,RGB
imgs_part_1\PAT_381_775_566.png,OK,,746,746,RGBA
imgs_part_1\PAT_382_776_986.png,OK,,336,336,RGBA
imgs_part_1\PAT_383_777_129.png,OK,,658,659,RGBA
imgs_part_1\PAT_383_779_429.png,OK,,674,674,RGBA
imgs_part_1\PAT_384_782_292.png,OK,,990,990,RGBA
imgs_part_1\PAT_385_783_22.png,OK,,950,950,RGB
imgs_part_1\PAT_385_783_574.png,OK,,1677,1678,RGBA
imgs_part_1\PAT_386_1554_280.png,OK,,1092,1092,RGBA
imgs_part_1\PAT_386_1554_362.png,OK,,2074,2074,RGB
imgs_part_1\PAT_386_1554_455.png,OK,,1093,1092,RGBA
imgs_part_1\PAT_386_784_470.png,OK,,275,276,RGBA
imgs_part_1\PAT_386_785_536.png,OK,,414,414,RGBA
imgs_part_1\PAT_387_1614_866.png,OK,,2176,2176,RGB
imgs_part_1\PAT_387_786_213.png,OK,,555,555,RGBA
imgs_part_1\PAT_387_786_782.png,OK,,1385,1385,RGB
imgs_part_1\PAT_388_1589_976.png,OK,,1049,1049,RGBA
imgs_part_1\PAT_388_1590_169.png,OK,,727,759,RGB
imgs_part_1\PAT_388_1590_328.png,OK,,669,753,RGB
imgs_part_1\PAT_388_1590_518.png,OK,,868,869,RGBA
imgs_part_1\PAT_388_1592_576.png,OK,,672,672,RGBA
imgs_part_1\PAT_388_1592_850.png,OK,,814,814,RGBA
imgs_part_1\PAT_388_2452_548.png,OK,,1944,1944,RGBA
imgs_part_1\PAT_388_4500_103.png,OK,,1509,1509,RGB
imgs_part_1\PAT_388_4500_67.png,OK,,1727,1727,RGB
imgs_part_1\PAT_388_787_818.png,OK,,1385,1385,RGB
imgs_part_1\PAT_389_2600_833.png,OK,,1908,1908,RGB
imgs_part_1\PAT_38_1002_34.png,OK,,406,406,RGBA
imgs_part_1\PAT_38_1002_668.png,OK,,1063,1064,RGBA
imgs_part_1\PAT_38_1003_226.png,OK,,1063,1064,RGBA
imgs_part_1\PAT_38_1003_68.png,OK,,406,406,RGBA
imgs_part_1\PAT_38_53_198.png,OK,,704,705,RGBA
imgs_part_1\PAT_38_54_234.png,OK,,1806,1806,RGB
imgs_part_1\PAT_390_790_505.png,OK,,554,554,RGB
imgs_part_1\PAT_392_792_22.png,OK,,358,358,RGBA
imgs_part_1\PAT_392_792_712.png,OK,,453,453,RGBA
imgs_part_1\PAT_393_793_852.png,OK,,382,382,RGBA
imgs_part_1\PAT_394_1562_579.png,OK,,572,572,RGBA
imgs_part_1\PAT_394_794_235.png,OK,,703,703,RGBA
imgs_part_1\PAT_395_795_43.png,OK,,850,850,RGBA
imgs_part_1\PAT_396_796_394.png,OK,,315,315,RGBA
imgs_part_1\PAT_397_797_638.png,OK,,640,640,RGB
imgs_part_1\PAT_397_797_742.png,OK,,1518,1518,RGBA
imgs_part_1\PAT_397_798_482.png,OK,,1699,1699,RGB
imgs_part_1\PAT_398_799_163.png,OK,,721,720,RGBA
imgs_part_1\PAT_39_55_233.png,OK,,850,850,RGBA
imgs_part_1\PAT_400_801_376.png,OK,,961,962,RGBA
imgs_part_1\PAT_401_4594_970.png,OK,,821,821,RGBA
imgs_part_1\PAT_402_803_739.png,OK,,654,655,RGBA
imgs_part_1\PAT_403_804_994.png,OK,,726,726,RGBA
imgs_part_1\PAT_404_805_575.png,OK,,679,679,RGBA
imgs_part_1\PAT_406_1542_301.png,OK,,1261,1260,RGBA
imgs_part_1\PAT_406_1542_754.png,OK,,2024,2024,RGB
imgs_part_1\PAT_406_808_560.png,OK,,644,644,RGBA
imgs_part_1\PAT_406_808_975.png,OK,,583,583,RGBA
imgs_part_1\PAT_406_809_581.png,OK,,443,442,RGBA
imgs_part_1\PAT_407_810_390.png,OK,,1848,1847,RGBA
imgs_part_1\PAT_408_811_808.png,OK,,231,231,RGBA
imgs_part_1\PAT_409_2614_24.png,OK,,1513,1513,RGB
imgs_part_1\PAT_409_2614_805.png,OK,,1969,1969,RGBA
imgs_part_1\PAT_409_812_974.png,OK,,753,753,RGB
imgs_part_1\PAT_40_1026_312.png,OK,,380,380,RGBA
imgs_part_1\PAT_40_56_160.png,OK,,750,750,RGBA
imgs_part_1\PAT_40_56_499.png,OK,,539,539,RGBA
imgs_part_1\PAT_411_815_692.png,OK,,406,406,RGB
imgs_part_1\PAT_412_817_232.png,OK,,566,566,RGB
imgs_part_1\PAT_412_818_61.png,OK,,713,713,RGB
imgs_part_1\PAT_413_819_268.png,OK,,1207,1207,RGBA
imgs_part_1\PAT_413_819_550.png,OK,,547,547,RGB
imgs_part_1\PAT_414_822_420.png,OK,,477,477,RGBA
imgs_part_1\PAT_416_824_540.png,OK,,907,907,RGBA
imgs_part_1\PAT_416_826_123.png,OK,,1080,1080,RGBA
imgs_part_1\PAT_417_3537_45.png,OK,,839,839,RGBA
imgs_part_1\PAT_417_828_723.png,OK,,681,681,RGBA
imgs_part_1\PAT_419_2767_323.png,OK,,750,750,RGB
imgs_part_1\PAT_419_2768_910.png,OK,,441,441,RGB
imgs_part_1\PAT_419_832_706.png,OK,,881,881,RGBA
imgs_part_1\PAT_419_833_148.png,OK,,750,750,RGB
imgs_part_1\PAT_41_57_2.png,OK,,548,548,RGBA
imgs_part_1\PAT_420_834_450.png,OK,,652,652,RGB
imgs_part_1\PAT_420_834_948.png,OK,,461,461,RGBA
imgs_part_1\PAT_422_837_617.png,OK,,1595,1594,RGBA
imgs_part_1\PAT_422_837_683.png,OK,,428,428,RGB
imgs_part_1\PAT_423_839_596.png,OK,,277,277,RGB
imgs_part_1\PAT_423_839_717.png,OK,,943,944,RGBA
imgs_part_1\PAT_425_841_644.png,OK,,460,460,RGBA
imgs_part_1\PAT_426_842_458.png,OK,,1077,1077,RGB
imgs_part_1\PAT_428_845_189.png,OK,,1093,1093,RGBA
imgs_part_1\PAT_42_58_13.png,OK,,586,586,RGBA
imgs_part_1\PAT_430_847_315.png,OK,,1328,1328,RGB
imgs_part_1\PAT_430_848_476.png,OK,,1165,1165,RGB
imgs_part_1\PAT_430_848_550.png,OK,,864,863,RGBA
imgs_part_1\PAT_431_850_472.png,OK,,372,372,RGBA
imgs_part_1\PAT_432_851_386.png,OK,,619,619,RGBA
imgs_part_1\PAT_432_851_560.png,OK,,467,467,RGBA
imgs_part_1\PAT_433_2650_417.png,OK,,464,465,RGBA
imgs_part_1\PAT_433_852_20.png,OK,,249,248,RGBA
imgs_part_1\PAT_435_854_68.png,OK,,643,643,RGBA
imgs_part_1\PAT_437_857_425.png,OK,,932,932,RGBA
imgs_part_1\PAT_439_2887_834.png,OK,,465,465,RGB
imgs_part_1\PAT_439_859_283.png,OK,,665,666,RGBA
imgs_part_1\PAT_439_859_84.png,OK,,536,536,RGBA
imgs_part_1\PAT_43_1017_483.png,OK,,358,358,RGBA
imgs_part_1\PAT_43_61_210.png,OK,,948,948,RGBA
imgs_part_1\PAT_441_2868_663.png,OK,,1815,1815,RGB
imgs_part_1\PAT_441_861_415.png,OK,,330,330,RGBA
imgs_part_1\PAT_441_861_542.png,OK,,935,935,RGB
imgs_part_1\PAT_442_863_795.png,OK,,508,509,RGBA
imgs_part_1\PAT_443_864_894.png,OK,,492,492,RGBA
imgs_part_1\PAT_445_871_524.png,OK,,848,848,RGBA
imgs_part_1\PAT_447_873_329.png,OK,,626,626,RGBA
imgs_part_1\PAT_448_875_81.png,OK,,410,409,RGBA
imgs_part_1\PAT_44_63_151.png,OK,,472,471,RGBA
imgs_part_1\PAT_451_878_634.png,OK,,570,570,RGBA
imgs_part_1\PAT_451_878_890.png,OK,,506,506,RGBA
imgs_part_1\PAT_452_882_896.png,OK,,655,655,RGB
imgs_part_1\PAT_453_883_719.png,OK,,727,727,RGBA
imgs_part_1\PAT_454_884_28.png,OK,,249,249,RGB
imgs_part_1\PAT_455_885_115.png,OK,,1242,1242,RGB
imgs_part_1\PAT_456_887_499.png,OK,,699,699,RGBA
imgs_part_1\PAT_456_888_961.png,OK,,774,774,RGBA
imgs_part_1\PAT_457_889_346.png,OK,,871,871,RGBA
imgs_part_1\PAT_457_890_255.png,OK,,946,945,RGBA
imgs_part_1\PAT_458_891_709.png,OK,,784,783,RGBA
imgs_part_1\PAT_459_892_804.png,OK,,708,708,RGBA
imgs_part_1\PAT_45_65_551.png,OK,,591,590,RGBA
imgs_part_1\PAT_45_66_822.png,OK,,653,653,RGBA
imgs_part_1\PAT_460_893_307.png,OK,,906,905,RGBA
imgs_part_1\PAT_460_893_883.png,OK,,735,735,RGB
imgs_part_1\PAT_460_894_242.png,OK,,896,896,RGB
imgs_part_1\PAT_460_894_401.png,OK,,680,680,RGBA
imgs_part_1\PAT_460_894_429.png,OK,,734,734,RGBA
imgs_part_1\PAT_461_895_72.png,OK,,1485,1485,RGBA
imgs_part_1\PAT_462_896_893.png,OK,,717,717,RGBA
imgs_part_1\PAT_463_897_440.png,OK,,533,533,RGB
imgs_part_1\PAT_464_1794_271.png,OK,,711,742,RGB
imgs_part_1\PAT_464_1794_78.png,OK,,652,652,RGBA
imgs_part_1\PAT_464_899_646.png,OK,,352,352,RGBA
imgs_part_1\PAT_464_900_548.png,OK,,703,703,RGBA
imgs_part_1\PAT_465_901_106.png,OK,,615,615,RGBA
imgs_part_1\PAT_465_901_627.png,OK,,276,276,RGB
imgs_part_1\PAT_466_903_893.png,OK,,763,763,RGBA
imgs_part_1\PAT_467_904_235.png,OK,,700,699,RGBA
imgs_part_1\PAT_467_904_535.png,OK,,755,755,RGBA
imgs_part_1\PAT_467_904_776.png,OK,,464,464,RGB
imgs_part_1\PAT_468_4775_268.png,OK,,750,750,RGB
imgs_part_1\PAT_468_905_765.png,OK,,748,748,RGBA
imgs_part_1\PAT_46_879_225.png,OK,,1409,1410,RGBA
imgs_part_1\PAT_46_879_386.png,OK,,1161,1161,RGBA
imgs_part_1\PAT_46_880_140.png,OK,,1874,1874,RGBA
imgs_part_1\PAT_46_880_308.png,OK,,315,315,RGBA
imgs_part_1\PAT_46_881_14.png,OK,,1890,1890,RGBA
imgs_part_1\PAT_46_881_939.png,OK,,1325,1325,RGBA
imgs_part_1\PAT_470_908_103.png,OK,,1114,1114,RGBA
imgs_part_1\PAT_471_909_344.png,OK,,2608,2608,RGB
imgs_part_1\PAT_471_909_353.png,OK,,2608,2608,RGB
imgs_part_1\PAT_471_909_394.png,OK,,2608,2608,RGB
imgs_part_1\PAT_472_910_453.png,OK,,1872,1872,RGBA
imgs_part_1\PAT_473_911_610.png,OK,,829,829,RGBA
imgs_part_1\PAT_473_911_630.png,OK,,691,691,RGBA
imgs_part_1\PAT_474_912_879.png,OK,,773,772,RGBA
imgs_part_1\PAT_475_913_874.png,OK,,477,477,RGB
imgs_part_1\PAT_477_915_389.png,OK,,567,567,RGBA
imgs_part_1\PAT_478_1829_141.png,OK,,438,438,RGBA
imgs_part_1\PAT_478_1829_281.png,OK,,750,750,RGB
imgs_part_1\PAT_478_916_806.png,OK,,935,935,RGBA
imgs_part_1\PAT_478_916_979.png,OK,,2148,2148,RGB
imgs_part_1\PAT_479_917_41.png,OK,,913,913,RGBA
imgs_part_1\PAT_479_917_598.png,OK,,694,693,RGBA
imgs_part_1\PAT_479_919_97.png,OK,,629,629,RGBA
imgs_part_1\PAT_480_921_1.png,OK,,531,531,RGB
imgs_part_1\PAT_481_923_186.png,OK,,491,491,RGBA
imgs_part_1\PAT_482_2928_201.png,OK,,1181,1181,RGB
imgs_part_1\PAT_482_924_134.png,OK,,635,635,RGBA
imgs_part_1\PAT_483_925_716.png,OK,,758,758,RGBA
imgs_part_1\PAT_484_926_624.png,OK,,1194,1194,RGB
imgs_part_1\PAT_485_928_796.png,OK,,673,673,RGBA
imgs_part_1\PAT_486_929_274.png,OK,,1357,1357,RGBA
imgs_part_1\PAT_486_929_317.png,OK,,1929,1929,RGB
imgs_part_1\PAT_487_930_973.png,OK,,1000,1000,RGBA
imgs_part_1\PAT_488_931_321.png,OK,,758,758,RGBA
imgs_part_1\PAT_489_932_138.png,OK,,634,634,RGBA
imgs_part_1\PAT_48_74_309.png,OK,,292,292,RGBA
imgs_part_1\PAT_48_74_402.png,OK,,538,538,RGBA
imgs_part_1\PAT_490_933_17.png,OK,,332,332,RGBA
imgs_part_1\PAT_490_933_352.png,OK,,387,387,RGBA
imgs_part_1\PAT_491_934_46.png,OK,,535,535,RGBA
imgs_part_1\PAT_492_1782_752.png,OK,,519,519,RGBA
imgs_part_1\PAT_492_1784_50.png,OK,,496,496,RGBA
imgs_part_1\PAT_492_4723_890.png,OK,,1846,1846,RGB
imgs_part_1\PAT_492_937_126.png,OK,,1409,1409,RGBA
imgs_part_1\PAT_492_937_43.png,OK,,372,372,RGB
imgs_part_1\PAT_492_937_958.png,OK,,1449,1449,RGB
imgs_part_1\PAT_493_1862_360.png,OK,,947,859,RGB
imgs_part_1\PAT_493_3016_512.png,OK,,735,735,RGB
imgs_part_1\PAT_494_939_518.png,OK,,478,478,RGBA
imgs_part_1\PAT_495_941_26.png,OK,,772,773,RGBA
imgs_part_1\PAT_497_943_580.png,OK,,489,489,RGBA
imgs_part_1\PAT_498_944_488.png,OK,,625,625,RGBA
imgs_part_1\PAT_499_945_878.png,OK,,1231,1230,RGBA
imgs_part_1\PAT_49_75_326.png,OK,,570,570,RGBA
imgs_part_1\PAT_500_947_77.png,OK,,600,600,RGBA
imgs_part_1\PAT_503_949_409.png,OK,,865,865,RGBA
imgs_part_1\PAT_503_950_368.png,OK,,852,852,RGBA
imgs_part_1\PAT_503_950_552.png,OK,,919,919,RGBA
imgs_part_1\PAT_504_953_569.png,OK,,692,692,RGBA
imgs_part_1\PAT_505_3200_856.png,OK,,772,772,RGBA
imgs_part_1\PAT_505_951_710.png,OK,,631,631,RGBA
imgs_part_1\PAT_506_957_377.png,OK,,1242,1242,RGB
imgs_part_1\PAT_507_954_812.png,OK,,542,542,RGBA
imgs_part_1\PAT_50_76_296.png,OK,,1029,1029,RGBA
imgs_part_1\PAT_50_76_728.png,OK,,494,494,RGBA
imgs_part_1\PAT_510_959_174.png,OK,,448,448,RGBA
imgs_part_1\PAT_510_959_985.png,OK,,604,605,RGBA
imgs_part_1\PAT_512_962_998.png,OK,,441,441,RGBA
imgs_part_1\PAT_513_964_343.png,OK,,727,727,RGBA
imgs_part_1\PAT_513_964_447.png,OK,,427,427,RGBA
imgs_part_1\PAT_513_965_496.png,OK,,642,642,RGBA
imgs_part_1\PAT_514_967_300.png,OK,,518,518,RGBA
imgs_part_1\PAT_514_967_908.png,OK,,1004,1004,RGBA
imgs_part_1\PAT_514_968_269.png,OK,,1598,1598,RGBA
imgs_part_1\PAT_514_969_187.png,OK,,672,672,RGBA
imgs_part_1\PAT_514_969_995.png,OK,,611,611,RGBA
imgs_part_1\PAT_516_966_57.png,OK,,553,553,RGBA
imgs_part_1\PAT_517_971_88.png,OK,,640,640,RGB
imgs_part_1\PAT_517_972_845.png,OK,,409,409,RGBA
imgs_part_1\PAT_519_979_104.png,OK,,667,666,RGBA
imgs_part_1\PAT_51_78_959.png,OK,,2006,2005,RGBA
imgs_part_1\PAT_520_983_221.png,OK,,750,750,RGB
imgs_part_1\PAT_520_983_932.png,OK,,1017,1018,RGBA
imgs_part_1\PAT_521_984_412.png,OK,,628,629,RGBA
imgs_part_1\PAT_522_3168_747.png,OK,,867,867,RGBA
imgs_part_1\PAT_522_3174_761.png,OK,,2572,2572,RGBA
imgs_part_1\PAT_522_985_991.png,OK,,1010,1010,RGBA
imgs_part_1\PAT_522_986_305.png,OK,,360,360,RGBA
imgs_part_1\PAT_522_986_800.png,OK,,1165,1166,RGBA
imgs_part_1\PAT_523_988_851.png,OK,,381,381,RGBA
imgs_part_1\PAT_523_988_900.png,OK,,379,379,RGBA
imgs_part_1\PAT_524_987_738.png,OK,,802,802,RGBA
imgs_part_1\PAT_526_3205_611.png,OK,,1305,1305,RGB
imgs_part_1\PAT_526_991_109.png,OK,,730,730,RGB
imgs_part_1\PAT_527_1359_165.png,OK,,1207,1207,RGBA
imgs_part_1\PAT_527_1360_225.png,OK,,977,976,RGBA
imgs_part_1\PAT_528_3072_615.png,OK,,1242,1242,RGB
imgs_part_1\PAT_528_992_124.png,OK,,619,619,RGBA
imgs_part_1\PAT_528_993_589.png,OK,,1242,1242,RGB
imgs_part_1\PAT_529_994_419.png,OK,,729,729,RGBA
imgs_part_1\PAT_530_999_696.png,OK,,671,671,RGBA
imgs_part_1\PAT_531_1004_189.png,OK,,301,301,RGBA
imgs_part_1\PAT_531_1004_792.png,OK,,824,824,RGBA
imgs_part_1\PAT_531_3079_652.png,OK,,1242,1242,RGB
imgs_part_1\PAT_532_1007_854.png,OK,,774,774,RGBA
imgs_part_1\PAT_532_3216_633.png,OK,,1782,1782,RGB
imgs_part_1\PAT_534_1009_924.png,OK,,860,860,RGBA
imgs_part_1\PAT_535_1010_303.png,OK,,604,604,RGBA
imgs_part_1\PAT_535_1011_567.png,OK,,542,542,RGBA
imgs_part_1\PAT_535_1012_145.png,OK,,862,862,RGBA
imgs_part_1\PAT_536_3227_442.png,OK,,1946,1946,RGBA
imgs_part_1\PAT_537_1014_452.png,OK,,1077,1077,RGBA
imgs_part_1\PAT_537_1014_961.png,OK,,426,426,RGBA
imgs_part_1\PAT_539_1023_878.png,OK,,189,189,RGBA
imgs_part_1\PAT_539_1023_928.png,OK,,345,345,RGBA
imgs_part_1\PAT_53_1144_892.png,OK,,921,921,RGB
imgs_part_1\PAT_53_1370_245.png,OK,,2448,2448,RGB
imgs_part_1\PAT_53_1370_288.png,OK,,1453,1453,RGBA
imgs_part_1\PAT_53_81_194.png,OK,,1790,1790,RGBA
imgs_part_1\PAT_53_81_522.png,OK,,1070,1070,RGB
imgs_part_1\PAT_53_82_657.png,OK,,332,332,RGB
imgs_part_1\PAT_53_82_940.png,OK,,357,357,RGB
imgs_part_1\PAT_540_1016_644.png,OK,,584,584,RGBA
imgs_part_1\PAT_541_3303_228.png,OK,,1094,1094,RGB
imgs_part_1\PAT_544_1028_226.png,OK,,428,427,RGBA
imgs_part_1\PAT_544_3299_671.png,OK,,1322,1322,RGB
imgs_part_1\PAT_545_1029_650.png,OK,,1168,1168,RGBA
imgs_part_1\PAT_545_1030_854.png,OK,,941,941,RGBA
imgs_part_1\PAT_545_1031_428.png,OK,,1536,1536,RGBA
imgs_part_1\PAT_547_1033_445.png,OK,,516,517,RGBA
imgs_part_1\PAT_547_1033_911.png,OK,,576,577,RGBA
imgs_part_1\PAT_549_1043_36.png,OK,,362,362,RGBA
imgs_part_1\PAT_549_1043_676.png,OK,,549,549,RGBA
imgs_part_1\PAT_54_83_405.png,OK,,1495,1495,RGBA
imgs_part_1\PAT_550_1045_81.png,OK,,1018,1018,RGBA
imgs_part_1\PAT_551_1047_567.png,OK,,721,721,RGBA
imgs_part_1\PAT_553_1049_461.png,OK,,322,322,RGBA
imgs_part_1\PAT_554_1051_301.png,OK,,718,718,RGB
imgs_part_1\PAT_557_1058_309.png,OK,,979,979,RGB
imgs_part_1\PAT_558_1072_486.png,OK,,708,708,RGBA
imgs_part_1\PAT_559_1093_774.png,OK,,1757,1756,RGBA
imgs_part_1\PAT_55_84_506.png,OK,,982,982,RGBA
imgs_part_1\PAT_55_85_884.png,OK,,879,879,RGBA
imgs_part_1\PAT_561_1068_557.png,OK,,1541,1541,RGBA
imgs_part_1\PAT_561_1068_909.png,OK,,403,403,RGBA
imgs_part_1\PAT_561_1069_418.png,OK,,1033,1033,RGBA
imgs_part_1\PAT_562_1110_360.png,OK,,763,763,RGBA
imgs_part_1\PAT_563_1070_63.png,OK,,1144,1144,RGBA
imgs_part_1\PAT_564_1079_31.png,OK,,1145,1145,RGBA
imgs_part_1\PAT_564_1079_430.png,OK,,1264,1264,RGBA
imgs_part_1\PAT_565_1073_749.png,OK,,1280,1280,RGB
imgs_part_1\PAT_566_178_625.png,OK,,462,462,RGB
imgs_part_1\PAT_566_179_23.png,OK,,385,385,RGB
imgs_part_1\PAT_567_1076_545.png,OK,,1399,1399,RGBA
imgs_part_1\PAT_567_1077_64.png,OK,,754,754,RGBA
imgs_part_1\PAT_567_1078_978.png,OK,,1267,1267,RGBA
imgs_part_1\PAT_568_1066_235.png,OK,,398,398,RGBA
imgs_part_1\PAT_56_86_479.png,OK,,534,534,RGBA
imgs_part_1\PAT_56_86_802.png,OK,,1333,1333,RGBA
imgs_part_1\PAT_56_88_274.png,OK,,534,534,RGBA
imgs_part_1\PAT_570_1084_637.png,OK,,1136,1136,RGBA
imgs_part_1\PAT_570_1084_939.png,OK,,1315,1315,RGBA
imgs_part_1\PAT_570_1085_344.png,OK,,1136,1136,RGBA
imgs_part_1\PAT_570_1085_429.png,OK,,1315,1315,RGBA
imgs_part_1\PAT_571_1096_10.png,OK,,458,458,RGBA
imgs_part_1\PAT_571_1097_652.png,OK,,433,433,RGBA
imgs_part_1\PAT_572_1086_130.png,OK,,905,905,RGBA
imgs_part_1\PAT_573_1090_164.png,OK,,1233,1234,RGBA
imgs_part_1\PAT_573_1090_660.png,OK,,881,881,RGBA
imgs_part_1\PAT_574_1081_628.png,OK,,401,401,RGBA
imgs_part_1\PAT_575_1087_29.png,OK,,913,914,RGBA
imgs_part_1\PAT_575_1088_134.png,OK,,410,410,RGBA
imgs_part_1\PAT_576_1089_435.png,OK,,889,889,RGBA
imgs_part_1\PAT_577_1107_61.png,OK,,252,252,RGBA
imgs_part_1\PAT_579_1099_551.png,OK,,1028,1028,RGBA
imgs_part_1\PAT_579_1099_837.png,OK,,939,939,RGBA
imgs_part_1\PAT_579_1100_988.png,OK,,765,765,RGBA
imgs_part_1\PAT_57_90_910.png,OK,,427,427,RGBA
imgs_part_1\PAT_580_1104_684.png,OK,,633,633,RGBA
imgs_part_1\PAT_581_1114_116.png,OK,,900,899,RGBA
imgs_part_1\PAT_582_1363_358.png,OK,,467,466,RGBA
imgs_part_1\PAT_583_1112_886.png,OK,,974,975,RGBA
imgs_part_1\PAT_585_1130_474.png,OK,,922,922,RGB
imgs_part_1\PAT_585_1130_552.png,OK,,902,903,RGBA
imgs_part_1\PAT_58_91_143.png,OK,,627,628,RGBA
